######################################################
#             2D Heat Conduction Solver              #
#              Created by J. Mark Epps               #
#          Part of Masters Thesis at UW 2018-2020    #
######################################################

Reading input file...
######################################################
#             2D Heat Conduction Solver              #
#              Created by J. Mark Epps               #
#          Part of Masters Thesis at UW 2018-2020    #
######################################################

Reading input file...
################################
Initializing geometry package...
################################
Initializing geometry package...
################################
Initializing MPI and solver...
################################
Initializing MPI and solver...
################################
Initializing domain...
################################
Initializing domain...
################################
Saving input file to output directory...
################################
Saving input file to output directory...
################################

Saving data to numpy array files...
################################

Saving data to numpy array files...
Solving:
Solving:
Time step 100, Step size=0.0000043ms, Time elapsed=0.000000s;
Time step 1017300, Step size=0.0000043ms, Time elapsed=0.004345s;
Time step 1052200, Step size=0.0000033ms, Time elapsed=0.003496s;
Time step 1017400, Step size=0.0000043ms, Time elapsed=0.004346s;
Time step 1052300, Step size=0.0000033ms, Time elapsed=0.003496s;
Time step 1017500, Step size=0.0000043ms, Time elapsed=0.004346s;
Time step 1052400, Step size=0.0000033ms, Time elapsed=0.003497s;
Time step 1017600, Step size=0.0000043ms, Time elapsed=0.004347s;
Time step 1052500, Step size=0.0000033ms, Time elapsed=0.003497s;
Time step 1017700, Step size=0.0000043ms, Time elapsed=0.004347s;
Time step 1052600, Step size=0.0000033ms, Time elapsed=0.003497s;
Time step 1017800, Step size=0.0000043ms, Time elapsed=0.004348s;
Time step 1052700, Step size=0.0000033ms, Time elapsed=0.003498s;
Time step 1017900, Step size=0.0000043ms, Time elapsed=0.004348s;
Time step 1052800, Step size=0.0000033ms, Time elapsed=0.003498s;
Time step 1018000, Step size=0.0000043ms, Time elapsed=0.004348s;
Time step 1052900, Step size=0.0000033ms, Time elapsed=0.003498s;
Time step 1018100, Step size=0.0000043ms, Time elapsed=0.004349s;
Time step 1053000, Step size=0.0000033ms, Time elapsed=0.003499s;
Time step 1018200, Step size=0.0000043ms, Time elapsed=0.004349s;
Time step 1053100, Step size=0.0000033ms, Time elapsed=0.003499s;
Time step 1018300, Step size=0.0000043ms, Time elapsed=0.004350s;
Time step 1053200, Step size=0.0000033ms, Time elapsed=0.003499s;
Time step 1018400, Step size=0.0000043ms, Time elapsed=0.004350s;
Time step 1053300, Step size=0.0000033ms, Time elapsed=0.003500s;
Time step 1018500, Step size=0.0000043ms, Time elapsed=0.004351s;
Time step 1053400, Step size=0.0000033ms, Time elapsed=0.003500s;
Time step 1018600, Step size=0.0000043ms, Time elapsed=0.004351s;
Time step 1053500, Step size=0.0000033ms, Time elapsed=0.003500s;
Time step 1018700, Step size=0.0000043ms, Time elapsed=0.004351s;
Time step 1053600, Step size=0.0000033ms, Time elapsed=0.003501s;
Time step 1018800, Step size=0.0000043ms, Time elapsed=0.004352s;
Time step 1053700, Step size=0.0000033ms, Time elapsed=0.003501s;
Time step 1018900, Step size=0.0000043ms, Time elapsed=0.004352s;
Time step 1053800, Step size=0.0000033ms, Time elapsed=0.003501s;
Time step 1019000, Step size=0.0000043ms, Time elapsed=0.004353s;
Time step 1053900, Step size=0.0000033ms, Time elapsed=0.003502s;
Time step 1019100, Step size=0.0000043ms, Time elapsed=0.004353s;
Time step 1054000, Step size=0.0000033ms, Time elapsed=0.003502s;
Time step 1019200, Step size=0.0000043ms, Time elapsed=0.004354s;
Time step 1054100, Step size=0.0000033ms, Time elapsed=0.003502s;
Time step 1019300, Step size=0.0000043ms, Time elapsed=0.004354s;
Time step 1054200, Step size=0.0000033ms, Time elapsed=0.003503s;
Time step 1019400, Step size=0.0000043ms, Time elapsed=0.004354s;
Time step 1054300, Step size=0.0000033ms, Time elapsed=0.003503s;
Time step 1019500, Step size=0.0000043ms, Time elapsed=0.004355s;
Time step 1054400, Step size=0.0000033ms, Time elapsed=0.003503s;
Time step 1019600, Step size=0.0000043ms, Time elapsed=0.004355s;
Time step 1054500, Step size=0.0000033ms, Time elapsed=0.003504s;
Time step 1019700, Step size=0.0000043ms, Time elapsed=0.004356s;
Time step 1054600, Step size=0.0000033ms, Time elapsed=0.003504s;
Time step 1019800, Step size=0.0000043ms, Time elapsed=0.004356s;
Time step 1054700, Step size=0.0000033ms, Time elapsed=0.003504s;
Time step 1019900, Step size=0.0000043ms, Time elapsed=0.004357s;
Time step 1054800, Step size=0.0000033ms, Time elapsed=0.003505s;
Time step 1020000, Step size=0.0000043ms, Time elapsed=0.004357s;
Time step 1054900, Step size=0.0000033ms, Time elapsed=0.003505s;
Time step 1020100, Step size=0.0000043ms, Time elapsed=0.004357s;
Time step 1055000, Step size=0.0000033ms, Time elapsed=0.003505s;
Time step 1020200, Step size=0.0000043ms, Time elapsed=0.004358s;
Time step 1055100, Step size=0.0000033ms, Time elapsed=0.003506s;
Time step 1020300, Step size=0.0000043ms, Time elapsed=0.004358s;
Time step 1055200, Step size=0.0000033ms, Time elapsed=0.003506s;
Time step 1020400, Step size=0.0000043ms, Time elapsed=0.004359s;
Time step 1055300, Step size=0.0000033ms, Time elapsed=0.003506s;
Time step 1020500, Step size=0.0000043ms, Time elapsed=0.004359s;
Time step 1055400, Step size=0.0000033ms, Time elapsed=0.003507s;
Time step 1020600, Step size=0.0000043ms, Time elapsed=0.004360s;
Time step 1055500, Step size=0.0000033ms, Time elapsed=0.003507s;
Time step 1020700, Step size=0.0000043ms, Time elapsed=0.004360s;
Time step 1055600, Step size=0.0000033ms, Time elapsed=0.003507s;
Time step 1020800, Step size=0.0000043ms, Time elapsed=0.004360s;
Time step 1055700, Step size=0.0000033ms, Time elapsed=0.003508s;
Time step 1020900, Step size=0.0000043ms, Time elapsed=0.004361s;
Time step 1055800, Step size=0.0000033ms, Time elapsed=0.003508s;
Time step 1021000, Step size=0.0000043ms, Time elapsed=0.004361s;
Time step 1055900, Step size=0.0000033ms, Time elapsed=0.003508s;
Time step 1021100, Step size=0.0000043ms, Time elapsed=0.004362s;
Time step 1056000, Step size=0.0000033ms, Time elapsed=0.003509s;
Time step 1021200, Step size=0.0000043ms, Time elapsed=0.004362s;
Time step 1056100, Step size=0.0000033ms, Time elapsed=0.003509s;
Time step 1021300, Step size=0.0000043ms, Time elapsed=0.004363s;
Time step 1056200, Step size=0.0000033ms, Time elapsed=0.003509s;
Time step 1021400, Step size=0.0000043ms, Time elapsed=0.004363s;
Time step 1056300, Step size=0.0000033ms, Time elapsed=0.003510s;
Time step 1021500, Step size=0.0000043ms, Time elapsed=0.004363s;
Time step 1056400, Step size=0.0000033ms, Time elapsed=0.003510s;
Time step 1021600, Step size=0.0000043ms, Time elapsed=0.004364s;
Time step 1056500, Step size=0.0000033ms, Time elapsed=0.003510s;
Time step 1021700, Step size=0.0000043ms, Time elapsed=0.004364s;
Time step 1056600, Step size=0.0000033ms, Time elapsed=0.003511s;
Time step 1021800, Step size=0.0000043ms, Time elapsed=0.004365s;
Time step 1056700, Step size=0.0000033ms, Time elapsed=0.003511s;
Time step 1021900, Step size=0.0000043ms, Time elapsed=0.004365s;
Time step 1056800, Step size=0.0000033ms, Time elapsed=0.003511s;
Time step 1022000, Step size=0.0000043ms, Time elapsed=0.004366s;
Time step 1056900, Step size=0.0000033ms, Time elapsed=0.003512s;
Time step 1022100, Step size=0.0000043ms, Time elapsed=0.004366s;
Time step 1057000, Step size=0.0000033ms, Time elapsed=0.003512s;
Time step 1022200, Step size=0.0000043ms, Time elapsed=0.004366s;
Time step 1057100, Step size=0.0000033ms, Time elapsed=0.003512s;
Time step 1022300, Step size=0.0000043ms, Time elapsed=0.004367s;
Time step 1057200, Step size=0.0000033ms, Time elapsed=0.003513s;
Time step 1022400, Step size=0.0000043ms, Time elapsed=0.004367s;
Time step 1057300, Step size=0.0000033ms, Time elapsed=0.003513s;
Time step 1022500, Step size=0.0000043ms, Time elapsed=0.004368s;
Time step 1057400, Step size=0.0000033ms, Time elapsed=0.003513s;
Time step 1022600, Step size=0.0000043ms, Time elapsed=0.004368s;
Time step 1057500, Step size=0.0000033ms, Time elapsed=0.003514s;
Time step 1022700, Step size=0.0000043ms, Time elapsed=0.004368s;
Time step 1057600, Step size=0.0000033ms, Time elapsed=0.003514s;
Time step 1022800, Step size=0.0000043ms, Time elapsed=0.004369s;
Time step 1057700, Step size=0.0000033ms, Time elapsed=0.003514s;
Time step 1022900, Step size=0.0000043ms, Time elapsed=0.004369s;
Time step 1057800, Step size=0.0000033ms, Time elapsed=0.003515s;
Time step 1023000, Step size=0.0000043ms, Time elapsed=0.004370s;
Time step 1057900, Step size=0.0000033ms, Time elapsed=0.003515s;
Time step 1023100, Step size=0.0000043ms, Time elapsed=0.004370s;
Time step 1058000, Step size=0.0000033ms, Time elapsed=0.003515s;
Time step 1023200, Step size=0.0000043ms, Time elapsed=0.004371s;
Time step 1058100, Step size=0.0000033ms, Time elapsed=0.003516s;
Time step 1023300, Step size=0.0000043ms, Time elapsed=0.004371s;
Time step 1058200, Step size=0.0000033ms, Time elapsed=0.003516s;
Time step 1023400, Step size=0.0000043ms, Time elapsed=0.004371s;
Time step 1058300, Step size=0.0000033ms, Time elapsed=0.003516s;
Time step 1023500, Step size=0.0000043ms, Time elapsed=0.004372s;
Time step 1058400, Step size=0.0000033ms, Time elapsed=0.003516s;
Time step 1023600, Step size=0.0000043ms, Time elapsed=0.004372s;
Time step 1058500, Step size=0.0000033ms, Time elapsed=0.003517s;
Time step 1023700, Step size=0.0000043ms, Time elapsed=0.004373s;
Time step 1058600, Step size=0.0000033ms, Time elapsed=0.003517s;
Time step 1023800, Step size=0.0000043ms, Time elapsed=0.004373s;
Time step 1058700, Step size=0.0000033ms, Time elapsed=0.003517s;
Time step 1023900, Step size=0.0000043ms, Time elapsed=0.004374s;
Time step 1058800, Step size=0.0000033ms, Time elapsed=0.003518s;
Time step 1024000, Step size=0.0000043ms, Time elapsed=0.004374s;
Time step 1058900, Step size=0.0000033ms, Time elapsed=0.003518s;
Time step 1024100, Step size=0.0000043ms, Time elapsed=0.004374s;
Time step 1059000, Step size=0.0000033ms, Time elapsed=0.003518s;
Time step 1024200, Step size=0.0000043ms, Time elapsed=0.004375s;
Time step 1059100, Step size=0.0000033ms, Time elapsed=0.003519s;
Time step 1024300, Step size=0.0000043ms, Time elapsed=0.004375s;
Time step 1059200, Step size=0.0000033ms, Time elapsed=0.003519s;
Time step 1024400, Step size=0.0000043ms, Time elapsed=0.004376s;
Time step 1059300, Step size=0.0000033ms, Time elapsed=0.003519s;
Time step 1024500, Step size=0.0000043ms, Time elapsed=0.004376s;
Time step 1059400, Step size=0.0000033ms, Time elapsed=0.003520s;
Time step 1024600, Step size=0.0000043ms, Time elapsed=0.004377s;
Time step 1059500, Step size=0.0000033ms, Time elapsed=0.003520s;
Time step 1024700, Step size=0.0000043ms, Time elapsed=0.004377s;
Time step 1059600, Step size=0.0000033ms, Time elapsed=0.003520s;
Time step 1024800, Step size=0.0000043ms, Time elapsed=0.004377s;
Time step 1059700, Step size=0.0000033ms, Time elapsed=0.003521s;
Time step 1024900, Step size=0.0000043ms, Time elapsed=0.004378s;
Time step 1059800, Step size=0.0000033ms, Time elapsed=0.003521s;
Time step 1025000, Step size=0.0000043ms, Time elapsed=0.004378s;
Time step 1059900, Step size=0.0000033ms, Time elapsed=0.003521s;
Time step 1025100, Step size=0.0000043ms, Time elapsed=0.004379s;
Time step 1060000, Step size=0.0000033ms, Time elapsed=0.003522s;
Time step 1025200, Step size=0.0000043ms, Time elapsed=0.004379s;
Time step 1060100, Step size=0.0000033ms, Time elapsed=0.003522s;
Time step 1025300, Step size=0.0000043ms, Time elapsed=0.004380s;
Time step 1060200, Step size=0.0000033ms, Time elapsed=0.003522s;
Time step 1025400, Step size=0.0000043ms, Time elapsed=0.004380s;
Time step 1060300, Step size=0.0000033ms, Time elapsed=0.003523s;
Time step 1025500, Step size=0.0000043ms, Time elapsed=0.004380s;
Time step 1060400, Step size=0.0000033ms, Time elapsed=0.003523s;
Time step 1025600, Step size=0.0000043ms, Time elapsed=0.004381s;
Time step 1060500, Step size=0.0000033ms, Time elapsed=0.003523s;
Time step 1025700, Step size=0.0000043ms, Time elapsed=0.004381s;
Time step 1060600, Step size=0.0000033ms, Time elapsed=0.003524s;
Time step 1025800, Step size=0.0000043ms, Time elapsed=0.004382s;
Time step 1060700, Step size=0.0000033ms, Time elapsed=0.003524s;
Time step 1025900, Step size=0.0000043ms, Time elapsed=0.004382s;
Time step 1060800, Step size=0.0000033ms, Time elapsed=0.003524s;
Time step 1026000, Step size=0.0000043ms, Time elapsed=0.004383s;
Time step 1060900, Step size=0.0000033ms, Time elapsed=0.003525s;
Time step 1026100, Step size=0.0000043ms, Time elapsed=0.004383s;
Time step 1061000, Step size=0.0000033ms, Time elapsed=0.003525s;
Time step 1026200, Step size=0.0000043ms, Time elapsed=0.004383s;
Time step 1061100, Step size=0.0000033ms, Time elapsed=0.003525s;
Time step 1026300, Step size=0.0000043ms, Time elapsed=0.004384s;
Time step 1061200, Step size=0.0000033ms, Time elapsed=0.003526s;
Time step 1026400, Step size=0.0000043ms, Time elapsed=0.004384s;
Time step 1061300, Step size=0.0000033ms, Time elapsed=0.003526s;
Time step 1026500, Step size=0.0000043ms, Time elapsed=0.004385s;
Time step 1061400, Step size=0.0000033ms, Time elapsed=0.003526s;
Time step 1026600, Step size=0.0000043ms, Time elapsed=0.004385s;
Time step 1061500, Step size=0.0000033ms, Time elapsed=0.003527s;
Time step 1026700, Step size=0.0000043ms, Time elapsed=0.004386s;
Time step 1061600, Step size=0.0000033ms, Time elapsed=0.003527s;
Time step 1026800, Step size=0.0000043ms, Time elapsed=0.004386s;
Time step 1061700, Step size=0.0000033ms, Time elapsed=0.003527s;
Time step 1026900, Step size=0.0000043ms, Time elapsed=0.004386s;
Time step 1061800, Step size=0.0000033ms, Time elapsed=0.003528s;
Time step 1027000, Step size=0.0000043ms, Time elapsed=0.004387s;
Time step 1061900, Step size=0.0000033ms, Time elapsed=0.003528s;
Time step 1027100, Step size=0.0000043ms, Time elapsed=0.004387s;
Time step 1062000, Step size=0.0000033ms, Time elapsed=0.003528s;
Time step 1027200, Step size=0.0000043ms, Time elapsed=0.004388s;
Time step 1062100, Step size=0.0000033ms, Time elapsed=0.003529s;
Time step 1027300, Step size=0.0000043ms, Time elapsed=0.004388s;
Time step 1062200, Step size=0.0000033ms, Time elapsed=0.003529s;
Time step 1027400, Step size=0.0000043ms, Time elapsed=0.004389s;
Time step 1062300, Step size=0.0000033ms, Time elapsed=0.003529s;
Time step 1027500, Step size=0.0000043ms, Time elapsed=0.004389s;
Time step 1062400, Step size=0.0000033ms, Time elapsed=0.003530s;
Time step 1027600, Step size=0.0000043ms, Time elapsed=0.004389s;
Time step 1062500, Step size=0.0000033ms, Time elapsed=0.003530s;
Time step 1027700, Step size=0.0000043ms, Time elapsed=0.004390s;
Time step 1062600, Step size=0.0000033ms, Time elapsed=0.003530s;
Time step 1027800, Step size=0.0000043ms, Time elapsed=0.004390s;
Time step 1062700, Step size=0.0000033ms, Time elapsed=0.003531s;
Time step 1027900, Step size=0.0000043ms, Time elapsed=0.004391s;
Time step 1062800, Step size=0.0000033ms, Time elapsed=0.003531s;
Time step 1028000, Step size=0.0000043ms, Time elapsed=0.004391s;
Time step 1062900, Step size=0.0000033ms, Time elapsed=0.003531s;
Time step 1028100, Step size=0.0000043ms, Time elapsed=0.004392s;
Time step 1063000, Step size=0.0000033ms, Time elapsed=0.003532s;
Time step 1028200, Step size=0.0000043ms, Time elapsed=0.004392s;
Time step 1063100, Step size=0.0000033ms, Time elapsed=0.003532s;
Time step 1028300, Step size=0.0000043ms, Time elapsed=0.004392s;
Time step 1063200, Step size=0.0000033ms, Time elapsed=0.003532s;
Time step 1028400, Step size=0.0000043ms, Time elapsed=0.004393s;
Time step 1063300, Step size=0.0000033ms, Time elapsed=0.003533s;
Time step 1028500, Step size=0.0000043ms, Time elapsed=0.004393s;
Time step 1063400, Step size=0.0000033ms, Time elapsed=0.003533s;
Time step 1028600, Step size=0.0000043ms, Time elapsed=0.004394s;
Time step 1063500, Step size=0.0000033ms, Time elapsed=0.003533s;
Time step 1028700, Step size=0.0000043ms, Time elapsed=0.004394s;
Time step 1063600, Step size=0.0000033ms, Time elapsed=0.003534s;
Time step 1028800, Step size=0.0000043ms, Time elapsed=0.004395s;
Time step 1063700, Step size=0.0000033ms, Time elapsed=0.003534s;
Time step 1028900, Step size=0.0000043ms, Time elapsed=0.004395s;
Time step 1063800, Step size=0.0000033ms, Time elapsed=0.003534s;
Time step 1029000, Step size=0.0000043ms, Time elapsed=0.004395s;
Time step 1063900, Step size=0.0000033ms, Time elapsed=0.003535s;
Time step 1029100, Step size=0.0000043ms, Time elapsed=0.004396s;
Time step 1064000, Step size=0.0000033ms, Time elapsed=0.003535s;
Time step 1029200, Step size=0.0000043ms, Time elapsed=0.004396s;
Time step 1064100, Step size=0.0000033ms, Time elapsed=0.003535s;
Time step 1029300, Step size=0.0000043ms, Time elapsed=0.004397s;
Time step 1064200, Step size=0.0000033ms, Time elapsed=0.003536s;
Time step 1029400, Step size=0.0000043ms, Time elapsed=0.004397s;
Time step 1064300, Step size=0.0000033ms, Time elapsed=0.003536s;
Time step 1029500, Step size=0.0000043ms, Time elapsed=0.004398s;
Time step 1064400, Step size=0.0000033ms, Time elapsed=0.003536s;
Time step 1029600, Step size=0.0000043ms, Time elapsed=0.004398s;
Time step 1064500, Step size=0.0000033ms, Time elapsed=0.003537s;
Time step 1029700, Step size=0.0000043ms, Time elapsed=0.004398s;
Time step 1064600, Step size=0.0000033ms, Time elapsed=0.003537s;
Time step 1029800, Step size=0.0000043ms, Time elapsed=0.004399s;
Time step 1064700, Step size=0.0000033ms, Time elapsed=0.003537s;
Time step 1029900, Step size=0.0000043ms, Time elapsed=0.004399s;
Time step 1064800, Step size=0.0000033ms, Time elapsed=0.003538s;
Time step 1030000, Step size=0.0000043ms, Time elapsed=0.004400s;
Time step 1064900, Step size=0.0000033ms, Time elapsed=0.003538s;
Time step 1030100, Step size=0.0000043ms, Time elapsed=0.004400s;
Time step 1065000, Step size=0.0000033ms, Time elapsed=0.003538s;
Time step 1030200, Step size=0.0000043ms, Time elapsed=0.004401s;
Time step 1065100, Step size=0.0000033ms, Time elapsed=0.003539s;
Time step 1030300, Step size=0.0000043ms, Time elapsed=0.004401s;
Time step 1065200, Step size=0.0000033ms, Time elapsed=0.003539s;
Time step 1030400, Step size=0.0000043ms, Time elapsed=0.004401s;
Time step 1065300, Step size=0.0000033ms, Time elapsed=0.003539s;
Time step 1030500, Step size=0.0000043ms, Time elapsed=0.004402s;
Time step 1065400, Step size=0.0000033ms, Time elapsed=0.003540s;
Time step 1030600, Step size=0.0000043ms, Time elapsed=0.004402s;
Time step 1065500, Step size=0.0000033ms, Time elapsed=0.003540s;
Time step 1030700, Step size=0.0000043ms, Time elapsed=0.004403s;
Time step 1065600, Step size=0.0000033ms, Time elapsed=0.003540s;
Time step 1030800, Step size=0.0000043ms, Time elapsed=0.004403s;
Time step 1065700, Step size=0.0000033ms, Time elapsed=0.003541s;
Time step 1030900, Step size=0.0000043ms, Time elapsed=0.004404s;
Time step 1065800, Step size=0.0000033ms, Time elapsed=0.003541s;
Time step 1031000, Step size=0.0000043ms, Time elapsed=0.004404s;
Time step 1065900, Step size=0.0000033ms, Time elapsed=0.003541s;
Time step 1031100, Step size=0.0000043ms, Time elapsed=0.004404s;
Time step 1066000, Step size=0.0000033ms, Time elapsed=0.003542s;
Time step 1031200, Step size=0.0000043ms, Time elapsed=0.004405s;
Time step 1066100, Step size=0.0000033ms, Time elapsed=0.003542s;
Time step 1031300, Step size=0.0000043ms, Time elapsed=0.004405s;
